Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Purchase_Freq_Per_Year,Est_Tenure_Years,Total_Spend_Proxy,Promo_Reliant,Promo_Dependency_Score,Satisfaction_Flag,LoyaltyA_raw,LoyaltyB_raw,Loyalty_Tier,Value_Tier
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,Quarterly,4,4.25,1314,0,0.4,High,-1.3794780459428573,1.7522299856926338,Low,Silver
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,20,Venmo,Annually,1,10.0,1029,0,0.4,High,-1.3502932362747249,3.279816245403583,Low,Silver
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46,PayPal,Quarterly,4,10.0,2068,0,0.4,High,0.6278417258337166,4.120635966143823,Medium,Gold
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,28,PayPal,Annually,1,10.0,2697,0,0.4,High,-0.7965498509570494,3.700226105773703,Low,Platinum
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,6,Venmo,Fortnightly,26,0.23076923076923078,504,0,0.4,Medium,-0.8321028286973574,-0.5767772819715338,Low,Bronze
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,50,Debit Card,Bi-Weekly,26,1.9230769230769231,4641,0,0.4,Low,2.2134857905498584,-0.9680063978470119,High,Platinum
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,41,Bank Transfer,Monthly,12,3.4166666666666665,3486,0,0.4,Low,0.7576693362128253,-0.4310720090361797,Medium,Platinum
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,50,PayPal,Annually,1,10.0,3162,0,0.4,Medium,0.7262444586665585,2.2988599045399702,Medium,Platinum
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,33,Credit Card,Monthly,12,2.75,2414,0,0.4,Low,0.2039259508951497,-0.3279102191907024,Medium,Platinum
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,25,Venmo,Quarterly,4,6.25,2418,0,0.4,High,-0.8257346606251817,2.703974197266562,Low,Platinum
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,2,PayPal,Weekly,52,0.038461538461538464,189,0,0.4,High,0.4377564638024365,0.7734990778002944,Medium,Bronze
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,Annually,1,10.0,1536,0,0.4,High,-1.6963828520982722,3.139679625280209,Low,Gold
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,12,PayPal,Weekly,52,0.23076923076923078,1014,0,0.4,High,1.129935695449531,0.8245889192621991,High,Silver
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,28,Cash,Bi-Weekly,26,1.0769230769230769,696,0,0.4,High,0.6906914809262503,2.0303405625581927,Medium,Silver
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly,26,0.46153846153846156,819,0,0.4,Medium,-0.41679528970910085,0.1852136283996183,Medium,Silver
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,3,Debit Card,Annually,1,3.0,232,0,0.4,High,-2.526997930074786,2.4011023570538668,Low,Bronze
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,20,Cash,Weekly,52,0.38461538461538464,1155,0,0.4,High,1.6836790807672066,1.8464171332953359,High,Silver
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,3,Bank Transfer,Bi-Weekly,26,0.11538461538461539,232,0,0.4,High,-1.0397565981914858,0.7939350143850563,Low,Bronze
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,Fortnightly,26,1.2307692307692308,924,0,0.4,High,0.9675631735850881,0.8099828546173564,High,Silver
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,Monthly,12,2.9166666666666665,1332,0,0.4,High,0.34236179722456866,1.8184169452602144,Medium,Gold
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,31,PayPal,Monthly,12,2.5833333333333335,2496,0,0.4,Medium,0.06549010456573084,0.4686316389492201,Medium,Platinum
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,13,Credit Card,Annually,1,10.0,1022,0,0.4,Low,-1.834818698427691,1.5981768039231035,Low,Silver
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,3,Venmo,Fortnightly,26,0.11538461538461539,80,0,0.4,Medium,-1.0397565981914858,-0.04688470635518294,Low,Bronze
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,Venmo,Bi-Weekly,26,1.8461538461538463,2940,0,0.4,High,2.0750499442204395,1.2537435875421983,High,Platinum
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,15,PayPal,Bi-Weekly,26,0.5769230769230769,1136,0,0.4,High,-0.20914152021497245,1.3369604942637467,Medium,Silver
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Venmo,Annually,1,10.0,1246,0,0.4,High,-1.834818698427691,3.9804993460204496,Low,Silver
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,21,Venmo,Monthly,12,1.75,1166,0,0.4,High,-0.6266891270813637,1.6486085271813655,Low,Silver
3458,64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,29,Cash,Fortnightly,26,1.1153846153846154,2610,0,0.4,Low,0.7599094040909598,-0.7621738716168922,Medium,Platinum
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,24,Venmo,Quarterly,4,6.0,925,0,0.4,Medium,-0.8949525837898912,1.0960545820089795,Low,Silver
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,21,PayPal,Annually,1,10.0,814,0,0.4,Medium,-1.2810753131100157,2.7192697649100896,Low,Silver
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,5,Bank Transfer,Bi-Weekly,26,0.19230769230769232,468,0,0.4,Medium,-0.9013207518620671,-0.8672684905106611,Low,Bronze
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47,Cash,Quarterly,4,10.0,1104,0,0.4,High,0.6970596489984262,3.5600894856503302,Medium,Silver
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,34,Credit Card,Quarterly,4,8.5,2555,0,0.4,High,-0.20277335214279668,3.3017253423708466,Medium,Platinum
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,45,PayPal,Fortnightly,26,1.7307692307692308,1242,0,0.4,Low,1.867396174726311,-0.8789596191855438,High,Silver
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,12,PayPal,Annually,1,10.0,767,0,0.4,Low,-1.9040366215924007,1.177766943552984,Low,Silver
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,31,Debit Card,Weekly,52,0.5961538461538461,1696,0,0.4,Medium,2.4450762355790108,-0.33956996307054155,High,Gold
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,43,Bank Transfer,Annually,1,10.0,1848,0,0.4,High,0.2417189965135923,3.8403627258970756,Medium,Gold
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,5,Credit Card,Annually,1,5.0,270,0,0.4,High,-2.388562083745367,3.072573328381048,Low,Bronze
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,36,Debit Card,Quarterly,4,9.0,3293,0,0.4,Medium,-0.06433750581337783,2.0331927289380656,Medium,Platinum
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,12,Cash,Annually,1,10.0,1105,0,0.4,Medium,-1.9040366215924007,2.018586664293223,Low,Silver
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,31,Cash,Bi-Weekly,26,1.1923076923076923,2208,0,0.4,High,0.8983452504203787,1.3603113668184692,High,Gold
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,Bi-Weekly,26,1.1923076923076923,2112,0,0.4,Medium,0.8983452504203787,-0.6016013149087567,High,Gold
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,15,Debit Card,Weekly,52,0.28846153846153844,672,0,0.4,Medium,1.3375894649436595,0.4195060113306508,High,Silver
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,11,Cash,Weekly,52,0.21153846153846154,480,0,0.4,Low,1.0607177722848216,-1.7029792271047102,High,Bronze
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18,Venmo,Monthly,12,1.5,1558,0,0.4,High,-0.834342896575492,1.3019184930341439,Low,Gold
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,9,Cash,Quarterly,4,2.25,880,0,0.4,High,-1.933221431260533,1.501168874735572,Low,Silver
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,11,Cash,Weekly,52,0.21153846153846154,1188,0,0.4,Medium,1.0607177722848216,-0.7220228862410971,High,Silver
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,Bi-Weekly,26,1.4615384615384615,3315,0,0.4,Medium,1.3828707125733448,0.45088080400152253,High,Platinum
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,42,PayPal,Quarterly,4,10.0,2451,0,0.4,High,0.35097003317487885,3.8403627258970756,Medium,Platinum
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,41,Cash,Monthly,12,3.4166666666666665,2352,0,0.4,High,0.7576693362128253,2.51179701355466,Medium,Platinum
3481,21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,45,PayPal,Monthly,12,3.75,3634,0,0.4,Medium,1.034541028871663,0.6384400570280684,High,Platinum
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,Bi-Weekly,26,1.5769230769230769,2814,0,0.4,Medium,1.5905244820674733,-0.07901177161482775,High,Platinum
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,35,Debit Card,Weekly,52,0.6730769230769231,2196,0,0.4,Medium,2.7219479282378485,0.38154907413108674,High,Gold
3484,19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,21,Credit Card,Quarterly,4,5.25,814,0,0.4,Medium,-1.1026063532840196,1.5974873009244177,Low,Silver
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,13,Credit Card,Bi-Weekly,26,0.5,1050,0,0.4,High,-0.3475773665443914,0.7559780771854928,Medium,Silver
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,23,Debit Card,Fortnightly,26,0.8846153846153846,504,0,0.4,Medium,0.34460186510270313,-0.2629352008776846,Medium,Bronze
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,6,PayPal,Weekly,52,0.11538461538461539,623,0,0.4,High,0.7146281564612744,1.6347547351252967,Medium,Bronze
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,39,Bank Transfer,Annually,1,10.0,960,0,0.4,Low,-0.03515269614524541,1.45804018379973,Medium,Silver
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7,Cash,Quarterly,4,1.75,216,0,0.4,High,-2.071657277589952,2.0690183875514863,Low,Bronze
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,32,PayPal,Quarterly,4,8.0,858,0,0.4,High,-0.34120919847221565,3.309028374693267,Medium,Silver
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,43,Credit Card,Quarterly,4,10.0,3608,0,0.4,Medium,0.4201879563395883,2.4389965246633434,Medium,Platinum
3492,22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,15,Cash,Monthly,12,1.25,448,0,0.4,High,-1.0419966660696203,1.0953650790102938,Low,Bronze
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,48,Bank Transfer,Annually,1,10.0,3185,0,0.4,High,0.5878086123371397,3.8403627258970756,Medium,Platinum
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,35,Credit Card,Weekly,52,0.6730769230769231,2952,0,0.4,High,2.7219479282378485,1.5026420351180734,High,Platinum
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,41,PayPal,Quarterly,4,10.0,1596,0,0.4,Medium,0.2817521100101694,2.2988599045399702,Medium,Gold
3496,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,Weekly,52,0.2692307692307692,495,0,0.4,Low,1.2683715417789498,-1.2672424142960192,High,Bronze
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,22,PayPal,Monthly,12,1.8333333333333333,874,0,0.4,Medium,-0.5574712039166542,0.8299277377412848,Low,Silver
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,16,Venmo,Quarterly,4,4.0,816,0,0.4,High,-1.448695969107567,1.8259498119155304,Low,Silver
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,2,Bank Transfer,Bi-Weekly,26,0.07692307692307693,105,0,0.4,Medium,-1.1089745213561955,0.08303394547580889,Low,Bronze
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,13,PayPal,Quarterly,4,3.25,406,0,0.4,Low,-1.6563497386016952,-0.1950766313897503,Low,Bronze
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,38,Debit Card,Fortnightly,26,1.4615384615384615,1872,0,0.4,High,1.3828707125733448,1.5719737649885084,High,Gold
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,43,Bank Transfer,Weekly,52,0.8269230769230769,3828,0,0.4,High,3.275691313555524,1.6836505284109697,High,Platinum
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26,Bank Transfer,Quarterly,4,6.5,1674,0,0.4,High,-0.7565167374604723,3.0506642314137844,Low,Gold
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,39,Cash,Weekly,52,0.75,3840,0,0.4,Medium,2.998819620896686,0.4019850107158486,High,Platinum
3505,65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,50,Venmo,Monthly,12,4.166666666666667,2091,0,0.4,Medium,1.3806306446952104,1.4498178141457283,High,Gold
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,40,Bank Transfer,Quarterly,4,10.0,1722,0,0.4,Medium,0.21253418684546,2.5791331447867165,Medium,Gold
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,12,Cash,Fortnightly,26,0.46153846153846156,741,0,0.4,Medium,-0.41679528970910085,0.0450770082762455,Medium,Silver
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,33,Credit Card,Quarterly,4,8.25,2210,0,0.4,High,-0.2719912753075062,2.814898688100251,Medium,Gold
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,49,Bank Transfer,Weekly,52,0.9423076923076923,2700,0,0.4,High,3.690998852543781,1.5741678131647399,High,Platinum
3510,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43,Venmo,Bi-Weekly,26,1.6538461538461537,968,0,0.4,High,1.7289603283968922,1.2026537460802935,High,Silver
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,14,Venmo,Monthly,12,1.1666666666666667,1440,0,0.4,High,-1.1112145892343297,1.9140458684503756,Low,Gold
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,21,Credit Card,Quarterly,4,5.25,1782,0,0.4,Medium,-1.1026063532840196,1.5974873009244177,Low,Gold
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,Quarterly,4,7.75,1472,0,0.4,Medium,-0.4104271216369251,1.560972139312312,Medium,Gold
3514,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,Fortnightly,26,1.1153846153846154,2220,0,0.4,High,0.7599094040909598,0.9194655698635877,Medium,Gold
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,32,Cash,Monthly,12,2.6666666666666665,1650,0,0.4,High,0.13470802773044027,2.032273391606485,Medium,Gold
3516,19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,16,Debit Card,Bi-Weekly,26,0.6153846153846154,1360,0,0.4,Medium,-0.13992359705026303,0.5063587418158888,Medium,Gold
3517,34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,38,PayPal,Bi-Weekly,26,1.4615384615384615,2184,0,0.4,Medium,1.3828707125733448,0.7311540442482694,High,Gold
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,34,Debit Card,Quarterly,4,8.5,2415,0,0.4,Medium,-0.20277335214279668,1.3398126606436205,Medium,Platinum
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,30,PayPal,Quarterly,4,7.5,3007,0,0.4,High,-0.4796450448016345,2.6156483063988225,Medium,Platinum
3520,31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,14,Bank Transfer,Fortnightly,26,0.5384615384615384,990,0,0.4,Medium,-0.2783594433796819,0.06551294486100723,Medium,Silver
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,33,Bank Transfer,Monthly,12,2.75,2380,0,0.4,Medium,0.2039259508951497,-0.18777359906732904,Medium,Platinum
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35,Venmo,Weekly,52,0.6730769230769231,1800,0,0.4,Medium,2.7219479282378485,0.10127583388434058,High,Gold
3523,27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,13,Cash,Quarterly,4,3.25,1190,0,0.4,Medium,-1.6563497386016952,0.08519660885699665,Low,Silver
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,30,Cash,Fortnightly,26,1.1538461538461537,1829,0,0.4,Low,0.8291273272556693,-1.032229143571258,High,Gold
3525,69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,30,Credit Card,Monthly,12,2.5,2294,0,0.4,Low,-0.003727818598978583,-0.5344636332145518,Medium,Platinum
3526,45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,47,Bank Transfer,Annually,1,10.0,1824,0,0.4,Medium,0.5185906891724302,2.2988599045399702,Medium,Gold
3527,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1,PayPal,Quarterly,4,0.25,198,0,0.4,Medium,-2.4869648165782086,0.1290148027915231,Low,Bronze
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,1,Cash,Weekly,52,0.019230769230769232,194,0,0.4,High,0.36853854063772706,1.3289365741475974,Medium,Bronze
3529,38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,33,PayPal,Annually,1,10.0,2278,0,0.4,High,-0.4504602351335022,3.700226105773703,Medium,Gold
3530,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,43,Bank Transfer,Weekly,52,0.8269230769230769,880,0,0.4,Medium,3.275691313555524,0.4224209473006103,High,Silver
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,37,PayPal,Weekly,52,0.7115384615384616,1710,0,0.4,Medium,2.8603837745672673,-0.30891605819339873,High,Gold
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23,Cash,Quarterly,4,5.75,1248,0,0.4,High,-0.9641705069546007,2.7112772295889824,Low,Silver
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,12,Credit Card,Annually,1,10.0,884,0,0.4,High,-1.9040366215924007,3.8403627258970756,Low,Silver
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,30,Venmo,Fortnightly,26,1.1538461538461537,3038,0,0.4,High,0.8291273272556693,1.630366638772835,High,Platinum
3535,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,Weekly,52,0.1346153846153846,664,0,0.4,Medium,0.7838460796259838,-0.7424588228258591,Medium,Silver
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,No,Express,No,20,Debit Card,Monthly,12,1.6666666666666667,1071,0,0.4,High,-0.6959070502460731,2.1870160763747,Low,Silver
3537,55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,10,Venmo,Monthly,12,0.8333333333333334,231,0,0.4,High,-1.3880862818931676,1.2649436627562474,Low,Bronze
3538,57,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,40,Credit Card,Quarterly,4,10.0,3772,0,0.4,Medium,0.21253418684546,2.2988599045399702,Medium,Platinum
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,21,Venmo,Monthly,12,1.75,1386,0,0.4,High,-0.6266891270813637,1.5084719070579928,Low,Gold
3540,29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,No,17,Credit Card,Bi-Weekly,26,0.6538461538461539,1008,0,0.4,Medium,-0.0707056738855536,-0.6045162508787163,Medium,Silver
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,5,Bank Transfer,Weekly,52,0.09615384615384616,570,0,0.4,High,0.6454102332965648,1.2092358906089853,Medium,Bronze
3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,22,PayPal,Annually,1,10.0,1518,0,0.4,Medium,-1.211857389945306,2.9995430051568364,Low,Gold
3543,62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Express,No,5,Venmo,Weekly,52,0.09615384615384616,168,0,0.4,High,0.6454102332965648,0.648689410115493,Medium,Bronze
3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Standard,No,18,PayPal,Quarterly,4,4.5,1577,0,0.4,High,-1.310260122778148,1.6785101594697358,Low,Gold
3545,64,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,42,Cash,Quarterly,4,10.0,2365,0,0.4,Medium,0.35097003317487885,2.4389965246633434,Medium,Platinum
3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,22,Debit Card,Annually,1,10.0,644,0,0.4,Medium,-1.211857389945306,2.5791331447867165,Low,Bronze
3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,37,Bank Transfer,Bi-Weekly,26,1.4230769230769231,3002,0,0.4,Medium,1.3136527894086354,0.16038959546239528,High,Platinum
3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,23,Credit Card,Annually,1,10.0,744,0,0.4,Medium,-1.1426394667805966,2.7192697649100896,Low,Silver
3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3.0,No,Standard,No,47,Debit Card,Fortnightly,26,1.8076923076923077,1776,0,0.4,Low,2.00583202105573,-0.5782504423540353,High,Gold
3550,44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,11,Bank Transfer,Fortnightly,26,0.4230769230769231,408,0,0.4,Medium,-0.4860132128738103,-0.3855508203862559,Low,Bronze
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,32,Cash,Weekly,52,0.6153846153846154,2442,0,0.4,High,2.51429415874372,1.6274517028028748,High,Platinum
3552,66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Store Pickup,No,20,Venmo,Weekly,52,0.38461538461538464,651,0,0.4,Low,1.6836790807672066,-1.516861749665623,High,Bronze
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,3,PayPal,Quarterly,4,0.75,264,0,0.4,Low,-2.3485289702487897,-0.9993811905178842,Low,Bronze
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,32,Bank Transfer,Weekly,52,0.6153846153846154,3267,0,0.4,High,2.51429415874372,1.7675883229262488,High,Platinum
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,5,Credit Card,Fortnightly,26,0.19230769230769232,330,0,0.4,High,-0.9013207518620671,1.7953272918334313,Low,Bronze
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,45,Cash,Quarterly,4,10.0,1058,0,0.4,High,0.5586238026690071,3.8403627258970756,Medium,Silver
